Count,Agent Name,Description,Severity Level
14570,Subhankar-Virtualbox,Disk metrics,
14571,Subhankar-Virtualbox,Disk metrics,
14572,Subhankar-Virtualbox,load average metrics,
14573,Subhankar-Virtualbox,load average metrics,
14574,Subhankar-Virtualbox,Memory metrics,
14575,Subhankar-Virtualbox,Memory metrics,
14576,Subhankar-Virtualbox,Disk metrics,
14577,Subhankar-Virtualbox,load average metrics,
14578,Subhankar-Virtualbox,Disk metrics,
14579,Subhankar-Virtualbox,Disk metrics,
14580,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14581,Subhankar-Virtualbox,load average metrics,
14582,Subhankar-Virtualbox,Memory metrics,
14583,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14584,Subhankar-Virtualbox,load average metrics,
14585,Subhankar-Virtualbox,Disk metrics,
14586,Subhankar-Virtualbox,load average metrics,
14587,Subhankar-Virtualbox,Memory metrics,
14588,Subhankar-Virtualbox,Disk metrics,
14589,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14590,Subhankar-Virtualbox,Disk metrics,
14591,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14592,Subhankar-Virtualbox,Disk metrics,
14593,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14594,Subhankar-Virtualbox,load average metrics,
14595,Subhankar-Virtualbox,Memory metrics,
14596,Subhankar-Virtualbox,Disk metrics,
14597,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14598,Subhankar-Virtualbox,Memory metrics,
14599,Subhankar-Virtualbox,Disk metrics,
14600,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14601,Subhankar-Virtualbox,Memory metrics,
14602,Subhankar-Virtualbox,Disk metrics,
14603,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14604,Subhankar-Virtualbox,Disk metrics,
14605,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14606,Subhankar-Virtualbox,Disk metrics,
14607,Subhankar-Virtualbox,load average metrics,
14608,Subhankar-Virtualbox,Memory metrics,
14609,Subhankar-Virtualbox,Memory metrics,
14610,Subhankar-Virtualbox,Disk metrics,
14611,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14612,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14613,Subhankar-Virtualbox,Memory metrics,
14614,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14615,Subhankar-Virtualbox,load average metrics,
14616,Subhankar-Virtualbox,Memory metrics,
14617,Subhankar-Virtualbox,Disk metrics,
14618,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14619,Subhankar-Virtualbox,load average metrics,
14620,Subhankar-Virtualbox,Memory metrics,
14621,Subhankar-Virtualbox,load average metrics,
14622,Subhankar-Virtualbox,Memory metrics,
14623,Subhankar-Virtualbox,Disk metrics,
14624,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14625,Subhankar-Virtualbox,Disk metrics,
14626,Subhankar-Virtualbox,load average metrics,
14627,Subhankar-Virtualbox,Memory metrics,
14628,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14629,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14630,Subhankar-Virtualbox,Disk metrics,
14631,Subhankar-Virtualbox,Disk metrics,
14632,Subhankar-Virtualbox,Memory metrics,
14633,Subhankar-Virtualbox,load average metrics,
14634,Subhankar-Virtualbox,Disk metrics,
14635,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14636,Subhankar-Virtualbox,Memory metrics,
14637,Subhankar-Virtualbox,Memory metrics,
14638,Subhankar-Virtualbox,load average metrics,
14639,Subhankar-Virtualbox,load average metrics,
14640,Subhankar-Virtualbox,Disk metrics,
14641,Subhankar-Virtualbox,Memory metrics,
14642,Subhankar-Virtualbox,Memory metrics,
14643,Subhankar-Virtualbox,Disk metrics,
14644,Subhankar-Virtualbox,Disk metrics,
14645,Subhankar-Virtualbox,Disk metrics,
14646,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14647,Subhankar-Virtualbox,load average metrics,
14648,Subhankar-Virtualbox,Memory metrics,
14649,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14650,Subhankar-Virtualbox,Memory metrics,
14651,Subhankar-Virtualbox,Disk metrics,
14652,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14653,Subhankar-Virtualbox,load average metrics,
14654,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14655,Subhankar-Virtualbox,load average metrics,
14656,Subhankar-Virtualbox,Memory metrics,
14657,Subhankar-Virtualbox,Disk metrics,
14658,Subhankar-Virtualbox,Memory metrics,
14659,Subhankar-Virtualbox,Disk metrics,
14660,Subhankar-Virtualbox,Memory metrics,
14661,Subhankar-Virtualbox,Disk metrics,
14662,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14663,Subhankar-Virtualbox,Disk metrics,
14664,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14665,Subhankar-Virtualbox,Memory metrics,
14666,Subhankar-Virtualbox,Disk metrics,
14667,Subhankar-Virtualbox,load average metrics,
14668,Subhankar-Virtualbox,Memory metrics,
14669,Subhankar-Virtualbox,Disk metrics,
14670,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14671,Subhankar-Virtualbox,load average metrics,
14672,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14673,Subhankar-Virtualbox,load average metrics,
14674,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14675,Subhankar-Virtualbox,Memory metrics,
14676,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14677,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14678,Subhankar-Virtualbox,Memory metrics,
14679,Subhankar-Virtualbox,Disk metrics,
14680,Subhankar-Virtualbox,load average metrics,
14681,Subhankar-Virtualbox,Disk metrics,
14682,Subhankar-Virtualbox,Memory metrics,
14683,Subhankar-Virtualbox,load average metrics,
14684,Subhankar-Virtualbox,Memory metrics,
14685,Subhankar-Virtualbox,Disk metrics,
14686,Subhankar-Virtualbox,load average metrics,
14687,Subhankar-Virtualbox,Memory metrics,
14688,Subhankar-Virtualbox,load average metrics,
14689,Subhankar-Virtualbox,Disk metrics,
14690,Subhankar-Virtualbox,load average metrics,
14691,Subhankar-Virtualbox,load average metrics,
14692,Subhankar-Virtualbox,Memory metrics,
14693,Subhankar-Virtualbox,Memory metrics,
14694,Subhankar-Virtualbox,Disk metrics,
14695,Subhankar-Virtualbox,load average metrics,
14696,Subhankar-Virtualbox,Memory metrics,
14697,Subhankar-Virtualbox,Disk metrics,
14698,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14699,Subhankar-Virtualbox,load average metrics,
14700,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14701,Subhankar-Virtualbox,load average metrics,
14702,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14703,Subhankar-Virtualbox,Disk metrics,
14704,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14705,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14706,Subhankar-Virtualbox,Memory metrics,
14707,Subhankar-Virtualbox,Disk metrics,
14708,Subhankar-Virtualbox,Disk metrics,
14709,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14710,Subhankar-Virtualbox,Disk metrics,
14711,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14712,Subhankar-Virtualbox,Disk metrics,
14713,Subhankar-Virtualbox,load average metrics,
14714,Subhankar-Virtualbox,Disk metrics,
14715,Subhankar-Virtualbox,load average metrics,
14716,Subhankar-Virtualbox,Disk metrics,
14717,Subhankar-Virtualbox,load average metrics,
14718,Subhankar-Virtualbox,Disk metrics,
14719,Subhankar-Virtualbox,Memory metrics,
14720,Subhankar-Virtualbox,Disk metrics,
14721,Subhankar-Virtualbox,load average metrics,
14722,Subhankar-Virtualbox,load average metrics,
14723,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14724,Subhankar-Virtualbox,load average metrics,
14725,Subhankar-Virtualbox,Memory metrics,
14726,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14727,Subhankar-Virtualbox,Memory metrics,
14728,Subhankar-Virtualbox,Disk metrics,
14729,Subhankar-Virtualbox,load average metrics,
14730,Subhankar-Virtualbox,Memory metrics,
14731,Subhankar-Virtualbox,Disk metrics,
14732,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14733,Subhankar-Virtualbox,load average metrics,
14734,Subhankar-Virtualbox,Memory metrics,
14735,Subhankar-Virtualbox,Disk metrics,
14736,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14737,Subhankar-Virtualbox,load average metrics,
14738,Subhankar-Virtualbox,Memory metrics,
14739,Subhankar-Virtualbox,Memory metrics,
14740,Subhankar-Virtualbox,Disk metrics,
14741,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14742,Subhankar-Virtualbox,load average metrics,
14743,Subhankar-Virtualbox,Memory metrics,
14744,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14745,Subhankar-Virtualbox,load average metrics,
14746,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14747,Subhankar-Virtualbox,Memory metrics,
14748,Subhankar-Virtualbox,load average metrics,
14749,Subhankar-Virtualbox,Memory metrics,
14750,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14751,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14752,Subhankar-Virtualbox,Memory metrics,
14753,Subhankar-Virtualbox,Memory metrics,
14754,Subhankar-Virtualbox,Disk metrics,
14755,Subhankar-Virtualbox,load average metrics,
14756,Subhankar-Virtualbox,Memory metrics,
14757,Subhankar-Virtualbox,Disk metrics,
14758,Subhankar-Virtualbox,load average metrics,
14759,Subhankar-Virtualbox,Memory metrics,
14760,Subhankar-Virtualbox,Disk metrics,
14761,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14762,Subhankar-Virtualbox,Disk metrics,
14763,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14764,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14765,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14766,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14767,Subhankar-Virtualbox,load average metrics,
14768,Subhankar-Virtualbox,Memory metrics,
14769,Subhankar-Virtualbox,load average metrics,
14770,Subhankar-Virtualbox,Memory metrics,
14771,Subhankar-Virtualbox,Disk metrics,
14772,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14773,Subhankar-Virtualbox,load average metrics,
14774,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14775,Subhankar-Virtualbox,load average metrics,
14776,Subhankar-Virtualbox,Memory metrics,
14777,Subhankar-Virtualbox,Disk metrics,
14778,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14779,Subhankar-Virtualbox,load average metrics,
14780,Subhankar-Virtualbox,load average metrics,
14781,Subhankar-Virtualbox,Disk metrics,
14782,Subhankar-Virtualbox,Disk metrics,
14783,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14784,Subhankar-Virtualbox,load average metrics,
14785,Subhankar-Virtualbox,Memory metrics,
14786,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14787,Subhankar-Virtualbox,load average metrics,
14788,Subhankar-Virtualbox,Disk metrics,
14789,Subhankar-Virtualbox,load average metrics,
14790,Subhankar-Virtualbox,Memory metrics,
14791,Subhankar-Virtualbox,Disk metrics,
14792,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14793,Subhankar-Virtualbox,load average metrics,
14794,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14795,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14796,Subhankar-Virtualbox,Memory metrics,
14797,Subhankar-Virtualbox,Memory metrics,
14798,Subhankar-Virtualbox,Memory metrics,
14799,ekaghni,PAM: Login session opened.,4.0
14800,ekaghni,Apparmor DENIED,5.0
14801,ekaghni,Memory metrics,
14802,ekaghni,Disk metrics,
14803,ekaghni,Apparmor DENIED,5.0
14804,ekaghni,Apparmor DENIED,5.0
14805,ekaghni,Memory metrics,
14806,ekaghni,load average metrics,
14807,ekaghni,CPU | MEMORY | DISK usage metrics,
14808,telaverge,PAM: Login session closed.,2.3
14809,telaverge,PAM: Login session closed.,2.3
14810,telaverge,PAM: Login session closed.,2.3
14811,ekaghni,Memory metrics,
14812,ekaghni,Disk metrics,
14813,Subhankar-Virtualbox,Wazuh agent disconnected.,1.3
14814,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14815,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14816,Subhankar-Virtualbox,Disk metrics,
14817,ekaghni,Disk metrics,
14818,ekaghni,load average metrics,
14819,ekaghni,Disk metrics,
14820,ekaghni,CPU | MEMORY | DISK usage metrics,
14821,ekaghni,CPU | MEMORY | DISK usage metrics,
14822,ekaghni,Disk metrics,
14823,ekaghni,Memory metrics,
14824,ekaghni,Disk metrics,
14825,ekaghni,CPU | MEMORY | DISK usage metrics,
14826,ekaghni,Memory metrics,
14827,ekaghni,load average metrics,
14828,ekaghni,CPU | MEMORY | DISK usage metrics,
14829,ekaghni,CPU | MEMORY | DISK usage metrics,
14830,ekaghni,load average metrics,
14831,ekaghni,load average metrics,
14832,ekaghni,Disk metrics,
14833,ekaghni,load average metrics,
14834,ekaghni,Disk metrics,
14835,ekaghni,Memory metrics,
14836,ekaghni,load average metrics,
14837,ekaghni,Disk metrics,
14838,ekaghni,Memory metrics,
14839,ekaghni,load average metrics,
14840,ekaghni,Memory metrics,
14841,ekaghni,Disk metrics,
14842,ekaghni,Memory metrics,
14843,ekaghni,CPU | MEMORY | DISK usage metrics,
14844,ekaghni,Memory metrics,
14845,ekaghni,CPU | MEMORY | DISK usage metrics,
14846,ekaghni,CPU | MEMORY | DISK usage metrics,
14847,ekaghni,CPU | MEMORY | DISK usage metrics,
14848,ekaghni,load average metrics,
14849,ekaghni,Memory metrics,
14850,ekaghni,Memory metrics,
14851,ekaghni,Disk metrics,
14852,ekaghni,CPU | MEMORY | DISK usage metrics,
14853,ekaghni,CPU | MEMORY | DISK usage metrics,
14854,ekaghni,Memory metrics,
14855,ekaghni,CPU | MEMORY | DISK usage metrics,
14856,ekaghni,CPU | MEMORY | DISK usage metrics,
14857,ekaghni,CPU | MEMORY | DISK usage metrics,
14858,ekaghni,CPU | MEMORY | DISK usage metrics,
14859,ekaghni,load average metrics,
14860,ekaghni,load average metrics,
14861,ekaghni,Disk metrics,
14862,ekaghni,load average metrics,
14863,ekaghni,Disk metrics,
14864,ekaghni,CPU | MEMORY | DISK usage metrics,
14865,ekaghni,load average metrics,
14866,ekaghni,Disk metrics,
14867,ekaghni,CPU | MEMORY | DISK usage metrics,
14868,ekaghni,Memory metrics,
14869,ekaghni,Disk metrics,
14870,ekaghni,Disk metrics,
14871,ekaghni,Memory metrics,
14872,ekaghni,CPU | MEMORY | DISK usage metrics,
14873,ekaghni,CPU | MEMORY | DISK usage metrics,
14874,ekaghni,CPU | MEMORY | DISK usage metrics,
14875,ekaghni,load average metrics,
14876,ekaghni,Memory metrics,
14877,ekaghni,load average metrics,
14878,ekaghni,Disk metrics,
14879,ekaghni,CPU | MEMORY | DISK usage metrics,
14880,ekaghni,load average metrics,
14881,ekaghni,Memory metrics,
14882,ekaghni,Disk metrics,
14883,ekaghni,load average metrics,
14884,ekaghni,CPU | MEMORY | DISK usage metrics,
14885,ekaghni,Memory metrics,
14886,ekaghni,Disk metrics,
14887,ekaghni,CPU | MEMORY | DISK usage metrics,
14888,ekaghni,Memory metrics,
14889,ekaghni,Memory metrics,
14890,ekaghni,Memory metrics,
14891,ekaghni,Memory metrics,
14892,ekaghni,Memory metrics,
14893,ekaghni,CPU | MEMORY | DISK usage metrics,
14894,ekaghni,Memory metrics,
14895,ekaghni,CPU | MEMORY | DISK usage metrics,
14896,ekaghni,Memory metrics,
14897,ekaghni,CPU | MEMORY | DISK usage metrics,
14898,ekaghni,Memory metrics,
14899,ekaghni,CPU | MEMORY | DISK usage metrics,
14900,ekaghni,Disk metrics,
14901,ekaghni,CPU | MEMORY | DISK usage metrics,
14902,ekaghni,Memory metrics,
14903,ekaghni,load average metrics,
14904,ekaghni,Memory metrics,
14905,ekaghni,Disk metrics,
14906,ekaghni,Memory metrics,
14907,ekaghni,Disk metrics,
14908,ekaghni,load average metrics,
14909,ekaghni,Memory metrics,
14910,ekaghni,Disk metrics,
14911,ekaghni,CPU | MEMORY | DISK usage metrics,
14912,ekaghni,load average metrics,
14913,ekaghni,Memory metrics,
14914,ekaghni,Disk metrics,
14915,ekaghni,CPU | MEMORY | DISK usage metrics,
14916,ekaghni,load average metrics,
14917,ekaghni,Memory metrics,
14918,ekaghni,Disk metrics,
14919,ekaghni,Disk metrics,
14920,ekaghni,Memory metrics,
14921,ekaghni,Disk metrics,
14922,ekaghni,Memory metrics,
14923,ekaghni,load average metrics,
14924,ekaghni,load average metrics,
14925,ekaghni,Memory metrics,
14926,ekaghni,Disk metrics,
14927,ekaghni,load average metrics,
14928,ekaghni,Memory metrics,
14929,ekaghni,CPU | MEMORY | DISK usage metrics,
14930,ekaghni,load average metrics,
14931,ekaghni,Disk metrics,
14932,ekaghni,CPU | MEMORY | DISK usage metrics,
14933,ekaghni,Disk metrics,
14934,ekaghni,CPU | MEMORY | DISK usage metrics,
14935,ekaghni,Memory metrics,
14936,ekaghni,Disk metrics,
14937,ekaghni,load average metrics,
14938,ekaghni,Memory metrics,
14939,ekaghni,Memory metrics,
14940,ekaghni,Memory metrics,
14941,ekaghni,Disk metrics,
14942,ekaghni,load average metrics,
14943,ekaghni,Disk metrics,
14944,ekaghni,CPU | MEMORY | DISK usage metrics,
14945,ekaghni,load average metrics,
14946,ekaghni,CPU | MEMORY | DISK usage metrics,
14947,ekaghni,Memory metrics,
14948,ekaghni,CPU | MEMORY | DISK usage metrics,
14949,ekaghni,load average metrics,
14950,ekaghni,Disk metrics,
14951,ekaghni,load average metrics,
14952,ekaghni,Disk metrics,
14953,ekaghni,CPU | MEMORY | DISK usage metrics,
14954,ekaghni,load average metrics,
14955,ekaghni,Disk metrics,
14956,ekaghni,Disk metrics,
14957,ekaghni,load average metrics,
14958,ekaghni,CPU | MEMORY | DISK usage metrics,
14959,ekaghni,load average metrics,
14960,ekaghni,CPU | MEMORY | DISK usage metrics,
14961,ekaghni,CPU | MEMORY | DISK usage metrics,
14962,ekaghni,load average metrics,
14963,ekaghni,load average metrics,
14964,ekaghni,Memory metrics,
14965,ekaghni,Memory metrics,
14966,ekaghni,Disk metrics,
14967,ekaghni,Disk metrics,
14968,ekaghni,Memory metrics,
14969,ekaghni,CPU | MEMORY | DISK usage metrics,
14970,ekaghni,Disk metrics,
14971,ekaghni,load average metrics,
14972,ekaghni,CPU | MEMORY | DISK usage metrics,
14973,ekaghni,load average metrics,
14974,ekaghni,Memory metrics,
14975,Subhankar-Virtualbox,Wazuh agent started.,2.0
14976,Subhankar-Virtualbox,load average metrics,
14977,ekaghni,load average metrics,
14978,ekaghni,Memory metrics,
14979,ekaghni,Disk metrics,
14980,ekaghni,Disk metrics,
14981,ekaghni,PAM: Login session opened.,4.0
14982,ekaghni,load average metrics,
14983,ekaghni,load average metrics,
14984,ekaghni,CPU | MEMORY | DISK usage metrics,
14985,Subhankar-Virtualbox,Memory metrics,
14986,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14987,Subhankar-Virtualbox,Memory metrics,
14988,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
14989,ekaghni,Memory metrics,
14990,ekaghni,CPU | MEMORY | DISK usage metrics,
14991,Subhankar-Virtualbox,load average metrics,
14992,ekaghni,load average metrics,
14993,Subhankar-Virtualbox,Memory metrics,
14994,Subhankar-Virtualbox,Memory metrics,
14995,Subhankar-Virtualbox,PAM: Login session opened.,4.0
14996,ekaghni,load average metrics,
14997,ekaghni,Disk metrics,
14998,ekaghni,CPU | MEMORY | DISK usage metrics,
14999,Subhankar-Virtualbox,CPU | MEMORY | DISK usage metrics,
