Count,Agent Name,Description,Severity Level
17710,nibin-dev,CVE-2024-0747 affects libmozjs-68-0,9.098850344035124
17711,nibin-dev,CVE-2024-0748 affects thunderbird-gnome-support,2.255888627134638
17712,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17713,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17714,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17715,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17716,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17717,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17718,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17719,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17720,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17721,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17722,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17723,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17724,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17725,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17726,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17727,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17728,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17729,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17730,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17731,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17732,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17733,telaverge,sshd: authentication success.,8.8
17734,telaverge,sshd: authentication success.,8.8
17735,telaverge,PAM: Login session opened.,4.0
17736,telaverge,PAM: Login session opened.,4.0
17737,telaverge,PAM: Login session closed.,2.3
17738,ekaghni,Disk metrics,8.375252272114329
17739,ekaghni,CPU | MEMORY | DISK usage metrics,1.185223165628172
17740,ekaghni,CPU | MEMORY | DISK usage metrics,5.530457037614081
17741,ekaghni,Disk metrics,5.404196023981271
17742,ekaghni,Memory metrics,5.371200039946623
17743,ekaghni,Disk metrics,2.2538282985121216
17744,ekaghni,load average metrics,4.338721142033821
17745,ekaghni,Memory metrics,9.437820768385928
17746,ekaghni,CPU | MEMORY | DISK usage metrics,2.640908288472823
17747,ekaghni,Memory metrics,6.036174661913324
17748,ekaghni,load average metrics,3.045812608497461
17749,ekaghni,Disk metrics,0.4496719588933096
17750,ekaghni,CPU | MEMORY | DISK usage metrics,7.681555092454133
17751,ekaghni,load average metrics,5.613012199165819
17752,ekaghni,CPU | MEMORY | DISK usage metrics,7.325312308524634
17753,ekaghni,CPU | MEMORY | DISK usage metrics,6.853048720022631
17754,ekaghni,Memory metrics,1.866198481086686
17755,ekaghni,CPU | MEMORY | DISK usage metrics,4.289910972465181
17756,ekaghni,Listened ports status (netstat) changed (new port opened or closed).,3.5
17757,ekaghni,Memory metrics,2.0237264555096415
17758,ekaghni,Memory metrics,4.24826651919176
17759,ekaghni,CPU | MEMORY | DISK usage metrics,7.286898727035791
17760,ekaghni,Disk metrics,7.301202421783607
17761,ekaghni,Memory metrics,4.269490003056145
17762,ekaghni,CPU | MEMORY | DISK usage metrics,7.495608236799033
17763,ekaghni,load average metrics,5.696684892125655
17764,ekaghni,CPU | MEMORY | DISK usage metrics,7.678540332853445
17765,ekaghni,Memory metrics,5.7261967023035
17766,ekaghni,Disk metrics,9.267918140192004
17767,ekaghni,CPU | MEMORY | DISK usage metrics,4.329408614092072
17768,ekaghni,Memory metrics,9.926507623618802
17769,ekaghni,Disk metrics,0.7344675360132769
17770,ekaghni,load average metrics,9.080975418382785
17771,ekaghni,Memory metrics,5.695429194733714
17772,ekaghni,load average metrics,6.636338000461497
17773,ekaghni,Memory metrics,3.220509309989541
17774,ekaghni,CPU | MEMORY | DISK usage metrics,5.991973411012
17775,ekaghni,Disk metrics,7.49506135348585
17776,ekaghni,Disk metrics,7.380298525960523
17777,ekaghni,Apparmor DENIED,5.0
17778,ekaghni,CPU | MEMORY | DISK usage metrics,1.5025853793393107
17779,ekaghni,CVE-2022-4964 affects libpipewire-0.3-common,3.663506396928554
17780,ekaghni,CVE-2022-4964 affects libpipewire-0.3-modules,2.232566146309095
17781,ekaghni,Disk metrics,0.5744005022386189
17782,ekaghni,CVE-2022-4964 affects pipewire,9.608516419204213
17783,ekaghni,CVE-2022-4964 affects pipewire-bin,6.474625341051402
17784,ekaghni,CVE-2024-0751 affects thunderbird,1.275961898258865
17785,ekaghni,CVE-2024-0753 affects libmozjs-91-0,9.900089036124566
17786,ekaghni,CVE-2024-0753 affects thunderbird,6.1672478708818055
17787,ekaghni,CVE-2024-0754 affects thunderbird-gnome-support,1.111328624708351
17788,telaverge,PAM: Login session opened.,4.0
17789,ekaghni,load average metrics,6.083454664017864
17790,ekaghni,Memory metrics,1.1638988413924434
17791,ekaghni,Disk metrics,1.5032549545184493
17792,ekaghni,Memory metrics,1.8821234752948546
17793,ekaghni,CPU | MEMORY | DISK usage metrics,7.109861175191195
17794,ekaghni,Memory metrics,7.423770599433456
17795,ekaghni,load average metrics,8.764216356858952
17796,telaverge,PAM: Login session closed.,2.3
17797,ekaghni,Host-based anomaly detection event (rootcheck).,6.0
17798,ekaghni,Disk metrics,1.4367121810487027
17799,ekaghni,Memory metrics,8.838935709159598
17800,ekaghni,CPU | MEMORY | DISK usage metrics,2.6171516362022604
17801,ekaghni,load average metrics,1.918665252946229
17802,ekaghni,CPU | MEMORY | DISK usage metrics,0.09846018992031524
17803,ekaghni,Memory metrics,8.961968627957281
17804,ekaghni,CPU | MEMORY | DISK usage metrics,6.315835624582653
17805,ekaghni,Memory metrics,8.238677339873911
17806,ekaghni,CPU | MEMORY | DISK usage metrics,8.332320956585914
17807,ekaghni,load average metrics,3.7432151925081114
17808,ekaghni,Disk metrics,4.928584859729389
17809,ekaghni,load average metrics,7.9994159886347385
17810,ekaghni,Memory metrics,4.2629352388907495
17811,ekaghni,Disk metrics,0.5776270653086535
17812,ekaghni,Disk metrics,3.661360348021052
17813,ekaghni,Memory metrics,5.1327528154911715
17814,ekaghni,Disk metrics,6.244123379545172
17815,ekaghni,load average metrics,3.065375562170228
17816,ekaghni,Memory metrics,8.21430887161834
17817,ekaghni,Memory metrics,0.6437935124305372
17818,ekaghni,CPU | MEMORY | DISK usage metrics,1.0660278410778279
17819,ekaghni,CPU | MEMORY | DISK usage metrics,7.387919535062163
17820,ekaghni,load average metrics,9.835432732244369
17821,ekaghni,CPU | MEMORY | DISK usage metrics,0.652794970552456
17822,nibin-dev,CVE-2024-0751 affects thunderbird,6.850492443158553
17823,nibin-dev,CVE-2024-0753 affects libmozjs-68-0,7.5422743326001465
17824,nibin-dev,CVE-2024-0754 affects libmozjs-68-0,1.671035218970932
17825,nibin-dev,CVE-2024-0754 affects thunderbird,0.4578353987621153
17826,nibin-dev,CVE-2024-0754 affects thunderbird-gnome-support,7.6086870557579145
17827,nibin-dev,CVE-2024-0755 affects firefox,2.111304646523976
17828,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17829,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17830,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17831,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17832,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17833,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17834,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17835,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17836,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17837,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17838,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17839,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17840,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17841,telaverge,sshd: authentication success.,8.8
17842,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17843,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17844,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17845,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17846,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17847,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
17848,telaverge,Host-based anomaly detection event (rootcheck).,6.0
17849,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17850,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17851,telaverge,sshd: authentication success.,8.8
17852,telaverge,PAM: Login session opened.,4.0
17853,telaverge,sshd: authentication success.,8.8
17854,ekaghni,Wazuh agent started.,2.0
17855,ekaghni,Host-based anomaly detection event (rootcheck).,6.0
17856,telaverge,Root's crontab entry changed.,3.5042936997465035
17857,telaverge,Root's crontab entry changed.,9.707827893416216
17858,telaverge,PAM: Login session closed.,2.3
17859,telaverge,Crontab opened for editing.,5.2414865208559815
17860,ekaghni,load average metrics,8.850343687946285
17861,ekaghni,Memory metrics,4.450946115488831
17862,ekaghni,Disk metrics,6.2834511434310265
17863,ekaghni,load average metrics,9.81745617583036
17864,ekaghni,CPU | MEMORY | DISK usage metrics,1.0278505229493906
17865,ekaghni,Memory metrics,3.5440013240295465
17866,ekaghni,CPU | MEMORY | DISK usage metrics,6.924920063874788
17867,ekaghni,Memory metrics,9.367870350670529
17868,ekaghni,CPU | MEMORY | DISK usage metrics,6.7065751213801486
17869,ekaghni,Memory metrics,5.1442572341548
17870,ekaghni,Disk metrics,3.568094334804661
17871,ekaghni,CPU | MEMORY | DISK usage metrics,1.1862446045535902
17872,ekaghni,load average metrics,9.554366565564822
17873,ekaghni,Memory metrics,0.6417768714812488
17874,ekaghni,Disk metrics,1.8613176170659707
17875,ekaghni,load average metrics,2.756072646639851
17876,ekaghni,Disk metrics,1.4351631846682467
17877,ekaghni,Memory metrics,9.562916093060739
17878,ekaghni,CPU | MEMORY | DISK usage metrics,6.973798872733109
17879,ekaghni,load average metrics,4.855912113776064
17880,ekaghni,Memory metrics,1.205861776400754
17881,ekaghni,CPU | MEMORY | DISK usage metrics,5.366813517557404
17882,ekaghni,Memory metrics,2.6357154060660437
17883,ekaghni,CPU | MEMORY | DISK usage metrics,8.47050394720796
17884,ekaghni,Disk metrics,2.817282278277914
17885,ekaghni,CPU | MEMORY | DISK usage metrics,2.030251752316161
17886,ekaghni,Disk metrics,2.510063088387785
17887,ekaghni,CPU | MEMORY | DISK usage metrics,2.912608877712435
17888,ekaghni,load average metrics,7.243771691679361
17889,ekaghni,Memory metrics,8.962831115035808
17890,ekaghni,load average metrics,0.15026574708729146
17891,ekaghni,Disk metrics,5.3483334851636375
17892,ekaghni,Disk metrics,7.996083874427952
17893,ekaghni,Memory metrics,4.62523347547235
17894,ekaghni,CPU | MEMORY | DISK usage metrics,8.619619916355981
17895,ekaghni,load average metrics,2.9581041443627445
17896,ekaghni,Disk metrics,1.61017069168778
17897,ekaghni,CPU | MEMORY | DISK usage metrics,4.58358365950898
17898,ekaghni,load average metrics,9.680979601967376
17899,ekaghni,CPU | MEMORY | DISK usage metrics,6.7252326058138445
17900,ekaghni,load average metrics,0.5025872473198667
17901,ekaghni,Disk metrics,1.8830946388877723
17902,ekaghni,Disk metrics,7.487247752663039
17903,ekaghni,Memory metrics,8.130352354305753
17904,ekaghni,CPU | MEMORY | DISK usage metrics,1.8453005152415625
17905,ekaghni,CPU | MEMORY | DISK usage metrics,2.558831160371482
17906,ekaghni,load average metrics,1.2621147401160548
17907,ekaghni,Memory metrics,1.810052171035067
17908,ekaghni,Disk metrics,5.605447874339586
17909,nibin-dev,CVE-2024-0741 affects firefox,7.75649989775066
17910,nibin-dev,CVE-2024-0742 affects libmozjs-68-0,8.128280182874235
17911,nibin-dev,CVE-2024-0743 affects libmozjs-68-0,4.44888393819202
17912,nibin-dev,CVE-2024-0743 affects thunderbird,4.783399334390676
17913,nibin-dev,CVE-2024-0744 affects firefox,5.966015234216763
17914,nibin-dev,CVE-2024-0746 affects libmozjs-68-0,3.150926155354953
17915,nibin-dev,CVE-2024-0746 affects thunderbird,7.30653839257946
17916,nibin-dev,CVE-2024-0746 affects thunderbird-gnome-support,4.844393519211803
17917,nibin-dev,CVE-2024-0748 affects firefox,4.300794402532303
17918,nibin-dev,CVE-2024-0748 affects thunderbird,0.3394663300987555
17919,nibin-dev,CVE-2024-0749 affects thunderbird,0.9970212861031613
17920,nibin-dev,CVE-2024-0749 affects thunderbird-gnome-support,5.110730220097874
17921,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17922,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17923,telaverge,Listened ports status (netstat) changed (new port opened or closed).,3.5
17924,telaverge,sshd: authentication success.,8.8
17925,telaverge,PAM: Login session opened.,4.0
17926,telaverge,PAM: Login session closed.,2.3
17927,telaverge,PAM: Login session closed.,2.3
17928,telaverge,PAM: Login session closed.,2.3
17929,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
17930,telaverge,PAM: User login failed.,2.9713595348360533
17931,ekaghni,Memory metrics,7.241019602989099
17932,ekaghni,Listened ports status (netstat) changed (new port opened or closed).,3.5
17933,ekaghni,Memory metrics,7.897883973825955
17934,ekaghni,load average metrics,8.629367849909396
17935,ekaghni,Disk metrics,7.546652016629322
17936,ekaghni,load average metrics,4.4586209257904095
17937,ekaghni,CPU | MEMORY | DISK usage metrics,6.5698368194019885
17938,ekaghni,load average metrics,2.620337472111507
17939,ekaghni,Disk metrics,3.1909716054133943
17940,ekaghni,Memory metrics,3.5933379476674987
17941,ekaghni,Memory metrics,6.400433545387223
17942,ekaghni,Disk metrics,9.004026429129656
17943,ekaghni,Memory metrics,7.553892758895074
17944,ekaghni,load average metrics,4.23359813751358
17945,ekaghni,load average metrics,4.166863994133815
17946,ekaghni,Disk metrics,3.4261764062409785
17947,ekaghni,load average metrics,5.904575510604852
17948,ekaghni,CPU | MEMORY | DISK usage metrics,1.3517810586426215
17949,ekaghni,Disk metrics,1.6185252485002122
17950,ekaghni,Disk metrics,7.943893792652057
17951,ekaghni,Disk metrics,2.6945634328033465
17952,ekaghni,load average metrics,0.7448693857354394
17953,ekaghni,load average metrics,0.16553584842985525
17954,ekaghni,Disk metrics,0.19373614345464807
17955,ekaghni,CPU | MEMORY | DISK usage metrics,2.8735502410378966
17956,ekaghni,Memory metrics,4.113087932942231
17957,ekaghni,CPU | MEMORY | DISK usage metrics,4.463010417176489
17958,ekaghni,Memory metrics,4.874772658847074
17959,ekaghni,Disk metrics,9.790967171171493
17960,ekaghni,load average metrics,2.9003957911079716
17961,ekaghni,Memory metrics,5.8842312880991035
17962,ekaghni,Memory metrics,8.723458425473318
17963,ekaghni,CPU | MEMORY | DISK usage metrics,1.8338751782034723
17964,ekaghni,load average metrics,7.859501138815899
17965,ekaghni,Disk metrics,1.5457411520645437
17966,ekaghni,Memory metrics,1.7313707600548933
17967,ekaghni,Disk metrics,8.918685859494007
17968,ekaghni,CPU | MEMORY | DISK usage metrics,2.8184084734403014
17969,ekaghni,PAM: Login session opened.,4.0
17970,ekaghni,Apparmor DENIED,5.0
17971,ekaghni,Apparmor DENIED,5.0
17972,ekaghni,Apparmor DENIED,5.0
17973,telaverge,sshd: authentication failed.,7.388459386944126
17974,ekaghni,CVE-2022-4964 affects libpipewire-0.3-0,2.0663644863374833
17975,ekaghni,load average metrics,9.130076491061676
17976,ekaghni,Memory metrics,5.254146424623116
17977,ekaghni,CVE-2022-4964 affects libspa-0.2-modules,5.479475364273072
17978,ekaghni,CPU | MEMORY | DISK usage metrics,8.172989095193628
17979,ekaghni,CVE-2024-0741 affects thunderbird,5.098441778775578
17980,ekaghni,CVE-2024-0743 affects libmozjs-91-0,4.155712108117408
17981,ekaghni,CVE-2024-0743 affects thunderbird,3.730637103248097
17982,ekaghni,CVE-2024-0743 affects thunderbird-gnome-support,2.6405291533839934
17983,ekaghni,CVE-2024-0744 affects firefox,8.382205928122763
17984,ekaghni,CVE-2024-0745 affects firefox,4.26576767159566
17985,ekaghni,CVE-2024-0745 affects thunderbird-gnome-support,8.779959591757645
17986,ekaghni,CVE-2024-0746 affects firefox,6.245699387882251
17987,ekaghni,CVE-2024-0746 affects thunderbird,7.190237290544751
17988,ekaghni,CVE-2024-0747 affects thunderbird,2.8822496074374717
17989,ekaghni,CVE-2024-0747 affects thunderbird-gnome-support,2.3704429411448746
17990,ekaghni,CVE-2024-0748 affects firefox,7.437407139688865
17991,ekaghni,CVE-2024-0748 affects thunderbird,3.097872055746472
17992,ekaghni,CVE-2024-0748 affects thunderbird-gnome-support,8.092293713091678
17993,ekaghni,CVE-2024-0749 affects thunderbird,4.299748606113537
17994,ekaghni,CVE-2024-0750 affects thunderbird-gnome-support,4.902809360895897
